epoch	loss	psnr	ssim	time_s	lr
310	0.000304	36.899366	0.946299	55.49	0.00015635
311	0.000307	36.197769	0.945762	54.82	0.00015609
312	0.000301	36.517125	0.946409	51.45	0.00015583
313	0.000313	36.949628	0.946760	56.16	0.00015557
314	0.000291	36.749151	0.947231	54.12	0.00015531
315	0.000313	35.672257	0.946014	55.38	0.00015505
316	0.000298	36.614807	0.946842	59.01	0.00015478
317	0.000305	36.570581	0.947405	49.35	0.00015452
318	0.000289	36.784157	0.947555	54.60	0.00015426
319	0.000305	36.610275	0.944519	51.26	0.00015399
320	0.000323	36.330963	0.945793	55.61	0.00015373
321	0.000305	36.121619	0.946702	55.18	0.00015347
322	0.000306	36.660568	0.946995	54.26	0.00015320
323	0.000301	36.907743	0.948763	57.38	0.00015293
324	0.000291	36.744851	0.947362	56.38	0.00015267
325	0.000297	37.005135	0.948638	49.26	0.00015240
326	0.000300	36.845508	0.947460	56.81	0.00015213
327	0.000294	36.823198	0.947027	54.31	0.00015187
328	0.000308	36.222390	0.945233	50.80	0.00015160
329	0.000327	36.632241	0.947840	53.00	0.00015133
330	0.000275	36.610949	0.947473	50.56	0.00015106
331	0.000304	36.487775	0.944712	50.70	0.00015079
332	0.000299	36.480216	0.947147	52.04	0.00015052
333	0.000284	36.924364	0.947155	55.29	0.00015025
334	0.000304	36.579422	0.947940	50.88	0.00014998
335	0.000299	37.093025	0.949523	58.34	0.00014971
336	0.000293	36.930034	0.948963	55.04	0.00014943
337	0.000291	36.902518	0.947657	55.15	0.00014916
338	0.000278	36.944513	0.947125	53.53	0.00014889
339	0.000312	36.257778	0.946211	53.48	0.00014862
340	0.000296	36.966772	0.948264	54.70	0.00014834
341	0.000292	36.258397	0.947535	56.51	0.00014807
342	0.000299	36.847434	0.949340	58.45	0.00014779
343	0.000287	36.791235	0.948272	52.66	0.00014752
344	0.000298	36.993423	0.949054	49.61	0.00014724
345	0.000288	36.576104	0.947727	52.78	0.00014696
346	0.000288	36.454889	0.945861	58.34	0.00014669
347	0.000282	37.058968	0.949600	56.38	0.00014641
348	0.000273	37.102474	0.949490	55.14	0.00014613
349	0.000284	36.910036	0.948843	49.33	0.00014585
350	0.000292	36.215095	0.947463	58.91	0.00014557
351	0.000304	36.882817	0.950049	51.18	0.00014530
352	0.000295	36.582356	0.947333	52.93	0.00014502
353	0.000286	36.932819	0.949763	49.10	0.00014474
354	0.000270	36.926450	0.949090	57.61	0.00014446
355	0.000284	36.763791	0.948885	54.49	0.00014417
356	0.000297	36.884478	0.948202	55.52	0.00014389
357	0.000286	36.651335	0.947055	59.23	0.00014361
358	0.000289	37.054430	0.950150	57.07	0.00014333
359	0.000307	36.666643	0.949148	48.59	0.00014305
360	0.000284	36.544533	0.948570	60.93	0.00014276
361	0.000287	36.480347	0.948984	52.78	0.00014248
362	0.000301	37.044375	0.948847	54.71	0.00014220
363	0.000275	36.829132	0.949204	51.56	0.00014191
364	0.000276	37.116630	0.948489	57.24	0.00014163
365	0.000286	36.986786	0.949887	53.36	0.00014134
366	0.000273	36.921057	0.949523	55.76	0.00014106
367	0.000278	36.840366	0.949366	54.67	0.00014077
368	0.000278	36.951603	0.950494	53.95	0.00014048
369	0.000274	36.844086	0.948965	55.92	0.00014020
370	0.000281	37.217935	0.949780	54.03	0.00013991
371	0.000290	36.796211	0.949332	56.02	0.00013962
372	0.000294	37.265992	0.950129	57.31	0.00013933
373	0.000277	37.119610	0.950000	59.87	0.00013905
374	0.000268	37.058739	0.949847	53.80	0.00013876
375	0.000285	37.124655	0.949569	56.47	0.00013847
376	0.000271	36.598994	0.945039	53.53	0.00013818
377	0.000275	37.241852	0.950297	55.08	0.00013789
378	0.000271	37.174123	0.950722	53.53	0.00013760
379	0.000265	37.232786	0.950895	56.47	0.00013731
380	0.000282	36.217120	0.947481	53.47	0.00013702
381	0.000285	37.261744	0.950454	53.13	0.00013673
382	0.000280	36.688623	0.947527	57.07	0.00013643
383	0.000290	37.030090	0.950051	51.51	0.00013614
