epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size
336	0.001540	31.337924	0.895093	5.41	0.00004895	random	96x192,192x384,384x768
337	0.001507	31.326427	0.895159	6.44	0.00004842	random	96x192,192x384,384x768
338	0.001414	31.304110	0.895158	5.47	0.00004789	random	96x192,192x384,384x768
339	0.001527	31.301633	0.895202	5.91	0.00004735	random	96x192,192x384,384x768
340	0.001517	31.279375	0.895150	6.38	0.00004683	random	96x192,192x384,384x768
341	0.001536	31.267040	0.895136	6.71	0.00004630	random	96x192,192x384,384x768
342	0.001498	31.267981	0.895148	7.11	0.00004578	random	96x192,192x384,384x768
343	0.001579	31.258627	0.895192	5.73	0.00004525	random	96x192,192x384,384x768
344	0.001440	31.243053	0.895141	6.63	0.00004473	random	96x192,192x384,384x768
345	0.001460	31.230551	0.895104	6.36	0.00004422	random	96x192,192x384,384x768
346	0.001546	31.245679	0.895137	6.49	0.00004370	random	96x192,192x384,384x768
347	0.001456	31.248059	0.895212	6.16	0.00004319	random	96x192,192x384,384x768
348	0.001399	31.265661	0.895300	4.85	0.00004268	random	96x192,192x384,384x768
349	0.001434	31.254600	0.895312	5.37	0.00004217	random	96x192,192x384,384x768
350	0.001503	31.265320	0.895311	6.79	0.00004166	random	96x192,192x384,384x768
351	0.001415	31.279248	0.895363	5.36	0.00004116	random	96x192,192x384,384x768
352	0.001443	31.255130	0.895349	6.12	0.00004066	random	96x192,192x384,384x768
353	0.001494	31.231364	0.895316	5.69	0.00004016	random	96x192,192x384,384x768
354	0.001591	31.260749	0.895384	6.06	0.00003966	random	96x192,192x384,384x768
355	0.001572	31.247416	0.895349	5.08	0.00003916	random	96x192,192x384,384x768
356	0.001563	31.245701	0.895316	5.57	0.00003867	random	96x192,192x384,384x768
357	0.001451	31.259598	0.895360	5.20	0.00003818	random	96x192,192x384,384x768
358	0.001472	31.259711	0.895288	5.66	0.00003770	random	96x192,192x384,384x768
359	0.001573	31.261426	0.895281	5.80	0.00003721	random	96x192,192x384,384x768
360	0.001451	31.273663	0.895256	5.48	0.00003673	random	96x192,192x384,384x768
361	0.001398	31.264675	0.895277	6.06	0.00003625	random	96x192,192x384,384x768
362	0.001436	31.270156	0.895407	5.38	0.00003577	random	96x192,192x384,384x768
363	0.001516	31.287550	0.895354	5.10	0.00003530	random	96x192,192x384,384x768
364	0.001549	31.305601	0.895266	5.94	0.00003483	random	96x192,192x384,384x768
365	0.001411	31.337514	0.895162	5.76	0.00003436	random	96x192,192x384,384x768
366	0.001502	31.340796	0.895190	5.62	0.00003389	random	96x192,192x384,384x768
367	0.001469	31.335036	0.895164	6.14	0.00003343	random	96x192,192x384,384x768
368	0.001433	31.346500	0.895166	4.95	0.00003297	random	96x192,192x384,384x768
369	0.001381	31.357530	0.895163	5.92	0.00003251	random	96x192,192x384,384x768
370	0.001419	31.358678	0.895190	5.17	0.00003205	random	96x192,192x384,384x768
371	0.001509	31.354354	0.895152	5.17	0.00003160	random	96x192,192x384,384x768
372	0.001423	31.335463	0.895042	6.83	0.00003115	random	96x192,192x384,384x768
373	0.001347	31.336097	0.895095	5.61	0.00003070	random	96x192,192x384,384x768
374	0.001383	31.336499	0.895145	5.78	0.00003025	random	96x192,192x384,384x768
375	0.001394	31.333988	0.895174	6.03	0.00002981	random	96x192,192x384,384x768
376	0.001470	31.322033	0.895121	5.77	0.00002937	random	96x192,192x384,384x768
377	0.001477	31.290569	0.895059	5.45	0.00002894	random	96x192,192x384,384x768
378	0.001463	31.293146	0.894993	5.07	0.00002850	random	96x192,192x384,384x768
379	0.001462	31.288328	0.894904	5.26	0.00002807	random	96x192,192x384,384x768
380	0.001364	31.264040	0.894866	6.15	0.00002764	random	96x192,192x384,384x768
381	0.001367	31.276990	0.894952	5.41	0.00002722	random	96x192,192x384,384x768
382	0.001448	31.284654	0.894852	5.34	0.00002680	random	96x192,192x384,384x768
383	0.001316	31.261273	0.894757	5.91	0.00002638	random	96x192,192x384,384x768
384	0.001461	31.262441	0.894697	5.60	0.00002596	random	96x192,192x384,384x768
385	0.001359	31.270772	0.894661	5.91	0.00002555	random	96x192,192x384,384x768
386	0.001371	31.258459	0.894565	5.93	0.00002514	random	96x192,192x384,384x768
387	0.001352	31.239399	0.894455	5.65	0.00002473	random	96x192,192x384,384x768
388	0.001494	31.256752	0.894432	6.10	0.00002432	random	96x192,192x384,384x768
389	0.001367	31.284008	0.894488	5.55	0.00002392	random	96x192,192x384,384x768
390	0.001396	31.269824	0.894598	6.35	0.00002352	random	96x192,192x384,384x768
391	0.001416	31.267475	0.894591	5.50	0.00002313	random	96x192,192x384,384x768
392	0.001425	31.266994	0.894607	6.00	0.00002274	random	96x192,192x384,384x768
393	0.001303	31.237861	0.894581	5.45	0.00002235	random	96x192,192x384,384x768
394	0.001407	31.232737	0.894553	5.28	0.00002196	random	96x192,192x384,384x768
395	0.001352	31.202143	0.894553	6.38	0.00002158	random	96x192,192x384,384x768
396	0.001374	31.176565	0.894492	6.06	0.00002120	random	96x192,192x384,384x768
397	0.001500	31.174390	0.894513	5.49	0.00002082	random	96x192,192x384,384x768
398	0.001501	31.181913	0.894573	5.89	0.00002045	random	96x192,192x384,384x768
399	0.001438	31.193368	0.894614	6.20	0.00002008	random	96x192,192x384,384x768
400	0.001393	31.225193	0.894681	7.55	0.00001971	random	96x192,192x384,384x768
401	0.001362	31.229700	0.894734	5.72	0.00001935	random	96x192,192x384,384x768
402	0.001416	31.230447	0.894753	5.81	0.00001898	random	96x192,192x384,384x768
403	0.001406	31.239209	0.894711	5.85	0.00001863	random	96x192,192x384,384x768
404	0.001319	31.216351	0.894618	4.92	0.00001827	random	96x192,192x384,384x768
405	0.001397	31.221884	0.894660	5.65	0.00001792	random	96x192,192x384,384x768
406	0.001449	31.245025	0.894733	5.75	0.00001757	random	96x192,192x384,384x768
407	0.001408	31.258645	0.894695	5.67	0.00001723	random	96x192,192x384,384x768
408	0.001379	31.238605	0.894664	5.90	0.00001689	random	96x192,192x384,384x768
409	0.001415	31.242328	0.894740	5.62	0.00001655	random	96x192,192x384,384x768
410	0.001424	31.241387	0.894824	5.07	0.00001622	random	96x192,192x384,384x768
411	0.001311	31.236074	0.894854	6.36	0.00001588	random	96x192,192x384,384x768
412	0.001458	31.243218	0.894924	6.02	0.00001556	random	96x192,192x384,384x768
413	0.001469	31.232597	0.894947	5.57	0.00001523	random	96x192,192x384,384x768
414	0.001498	31.254022	0.894999	5.34	0.00001491	random	96x192,192x384,384x768
415	0.001458	31.247056	0.894959	4.98	0.00001459	random	96x192,192x384,384x768
416	0.001434	31.239787	0.894867	5.00	0.00001428	random	96x192,192x384,384x768
417	0.001433	31.234293	0.894881	6.44	0.00001397	random	96x192,192x384,384x768
418	0.001404	31.227474	0.894880	6.16	0.00001366	random	96x192,192x384,384x768
419	0.001380	31.200665	0.894846	5.50	0.00001336	random	96x192,192x384,384x768
420	0.001380	31.192390	0.894797	5.91	0.00001306	random	96x192,192x384,384x768
421	0.001387	31.193006	0.894808	5.67	0.00001276	random	96x192,192x384,384x768
422	0.001409	31.197381	0.894793	6.48	0.00001246	random	96x192,192x384,384x768
423	0.001392	31.184210	0.894718	5.22	0.00001217	random	96x192,192x384,384x768
424	0.001350	31.174319	0.894678	5.60	0.00001189	random	96x192,192x384,384x768
425	0.001523	31.167572	0.894656	5.23	0.00001160	random	96x192,192x384,384x768
426	0.001378	31.153402	0.894632	5.85	0.00001132	random	96x192,192x384,384x768
427	0.001331	31.142775	0.894696	5.55	0.00001105	random	96x192,192x384,384x768
428	0.001385	31.123919	0.894716	5.79	0.00001078	random	96x192,192x384,384x768
429	0.001416	31.129954	0.894759	6.53	0.00001051	random	96x192,192x384,384x768
430	0.001380	31.116072	0.894795	5.38	0.00001024	random	96x192,192x384,384x768
431	0.001354	31.108313	0.894855	5.71	0.00000998	random	96x192,192x384,384x768
432	0.001344	31.109985	0.894853	5.62	0.00000972	random	96x192,192x384,384x768
433	0.001455	31.108069	0.894835	6.42	0.00000947	random	96x192,192x384,384x768
434	0.001392	31.114910	0.894812	4.83	0.00000922	random	96x192,192x384,384x768
435	0.001329	31.106012	0.894793	5.07	0.00000897	random	96x192,192x384,384x768
436	0.001274	31.098185	0.894716	5.28	0.00000872	random	96x192,192x384,384x768
437	0.001340	31.096053	0.894663	6.74	0.00000848	random	96x192,192x384,384x768
438	0.001324	31.089482	0.894592	5.47	0.00000825	random	96x192,192x384,384x768
439	0.001371	31.085047	0.894567	5.42	0.00000801	random	96x192,192x384,384x768
440	0.001348	31.090589	0.894649	5.74	0.00000779	random	96x192,192x384,384x768
441	0.001326	31.089159	0.894655	5.86	0.00000756	random	96x192,192x384,384x768
442	0.001308	31.064313	0.894649	6.14	0.00000734	random	96x192,192x384,384x768
443	0.001385	31.072563	0.894727	6.33	0.00000712	random	96x192,192x384,384x768
444	0.001412	31.091631	0.894814	5.74	0.00000691	random	96x192,192x384,384x768
445	0.001441	31.103608	0.894840	5.98	0.00000669	random	96x192,192x384,384x768
446	0.001398	31.104703	0.894817	5.47	0.00000649	random	96x192,192x384,384x768
447	0.001467	31.116174	0.894820	5.23	0.00000628	random	96x192,192x384,384x768
448	0.001292	31.113533	0.894840	6.01	0.00000609	random	96x192,192x384,384x768
449	0.001284	31.116188	0.894875	6.03	0.00000589	random	96x192,192x384,384x768
450	0.001424	31.124178	0.894887	8.87	0.00000570	random	96x192,192x384,384x768
451	0.001371	31.131073	0.894929	5.77	0.00000551	random	96x192,192x384,384x768
452	0.001441	31.140011	0.894937	4.99	0.00000532	random	96x192,192x384,384x768
453	0.001359	31.149560	0.894973	5.47	0.00000514	random	96x192,192x384,384x768
454	0.001289	31.138018	0.894962	5.38	0.00000497	random	96x192,192x384,384x768
455	0.001331	31.125734	0.894890	5.17	0.00000479	random	96x192,192x384,384x768
456	0.001402	31.136098	0.894898	6.77	0.00000462	random	96x192,192x384,384x768
457	0.001353	31.149908	0.894901	6.15	0.00000446	random	96x192,192x384,384x768
458	0.001348	31.148685	0.894859	5.24	0.00000430	random	96x192,192x384,384x768
459	0.001349	31.144031	0.894816	5.49	0.00000414	random	96x192,192x384,384x768
460	0.001337	31.112879	0.894759	6.71	0.00000398	random	96x192,192x384,384x768
461	0.001374	31.112395	0.894756	5.35	0.00000383	random	96x192,192x384,384x768
462	0.001319	31.126099	0.894819	5.96	0.00000369	random	96x192,192x384,384x768
463	0.001447	31.137189	0.894854	4.08	0.00000354	random	96x192,192x384,384x768
464	0.001385	31.143981	0.894835	6.46	0.00000341	random	96x192,192x384,384x768
465	0.001282	31.122217	0.894807	5.59	0.00000327	random	96x192,192x384,384x768
466	0.001453	31.102979	0.894772	6.14	0.00000314	random	96x192,192x384,384x768
467	0.001385	31.095043	0.894727	6.08	0.00000301	random	96x192,192x384,384x768
468	0.001432	31.085660	0.894702	4.72	0.00000289	random	96x192,192x384,384x768
469	0.001359	31.081095	0.894667	4.98	0.00000277	random	96x192,192x384,384x768
470	0.001331	31.094653	0.894659	5.98	0.00000265	random	96x192,192x384,384x768
471	0.001337	31.099366	0.894711	5.96	0.00000254	random	96x192,192x384,384x768
472	0.001425	31.100264	0.894752	5.61	0.00000243	random	96x192,192x384,384x768
473	0.001323	31.096712	0.894761	5.33	0.00000233	random	96x192,192x384,384x768
474	0.001363	31.096506	0.894791	5.39	0.00000223	random	96x192,192x384,384x768
475	0.001299	31.095250	0.894796	4.61	0.00000213	random	96x192,192x384,384x768
476	0.001346	31.097969	0.894796	5.89	0.00000204	random	96x192,192x384,384x768
477	0.001354	31.102894	0.894802	6.45	0.00000195	random	96x192,192x384,384x768
478	0.001366	31.097818	0.894817	7.16	0.00000187	random	96x192,192x384,384x768
479	0.001317	31.094462	0.894806	5.26	0.00000179	random	96x192,192x384,384x768
480	0.001337	31.088311	0.894788	5.45	0.00000171	random	96x192,192x384,384x768
481	0.001369	31.084415	0.894763	4.89	0.00000164	random	96x192,192x384,384x768
482	0.001331	31.083096	0.894764	6.20	0.00000157	random	96x192,192x384,384x768
483	0.001255	31.084151	0.894779	5.46	0.00000150	random	96x192,192x384,384x768
484	0.001427	31.081481	0.894772	6.49	0.00000144	random	96x192,192x384,384x768
485	0.001357	31.081358	0.894773	5.69	0.00000139	random	96x192,192x384,384x768
486	0.001306	31.079353	0.894790	5.44	0.00000133	random	96x192,192x384,384x768
487	0.001327	31.077035	0.894805	5.10	0.00000128	random	96x192,192x384,384x768
488	0.001332	31.071251	0.894793	5.30	0.00000124	random	96x192,192x384,384x768
489	0.001282	31.060454	0.894762	5.19	0.00000120	random	96x192,192x384,384x768
490	0.001330	31.054597	0.894746	6.35	0.00000116	random	96x192,192x384,384x768
491	0.001273	31.049226	0.894733	5.95	0.00000113	random	96x192,192x384,384x768
492	0.001334	31.045099	0.894723	5.78	0.00000110	random	96x192,192x384,384x768
493	0.001379	31.046062	0.894748	6.24	0.00000107	random	96x192,192x384,384x768
494	0.001363	31.043966	0.894770	5.79	0.00000105	random	96x192,192x384,384x768
495	0.001324	31.038059	0.894770	5.54	0.00000103	random	96x192,192x384,384x768
496	0.001331	31.032515	0.894759	6.26	0.00000102	random	96x192,192x384,384x768
497	0.001369	31.025993	0.894750	6.32	0.00000101	random	96x192,192x384,384x768
498	0.001362	31.029527	0.894730	5.91	0.00000100	random	96x192,192x384,384x768
499	0.001309	31.030197	0.894747	6.66	0.00000100	random	96x192,192x384,384x768
