epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size	batch_size
245	0.000551	34.907142	0.919609	3.12	0.00017317	random	128x128	4
246	0.000593	32.668338	0.915021	3.12	0.00017296	random	128x128	4
247	0.000627	34.777129	0.917496	3.02	0.00017275	random	128x128	4
248	0.000590	34.807781	0.917864	3.05	0.00017254	random	128x128	4
249	0.000549	34.952742	0.917304	3.04	0.00017233	random	128x128	4
250	0.000549	34.070368	0.916598	3.20	0.00017212	random	128x128	4
251	0.000598	34.785744	0.918944	3.04	0.00017191	random	128x128	4
252	0.000550	34.911283	0.918582	3.05	0.00017170	random	128x128	4
253	0.000567	34.846034	0.916772	3.11	0.00017149	random	128x128	4
254	0.000560	34.131947	0.918694	3.08	0.00017127	random	128x128	4
255	0.000558	34.782039	0.918479	3.08	0.00017106	random	128x128	4
256	0.000552	35.072406	0.919352	3.04	0.00017084	random	128x128	4
257	0.000565	34.610288	0.916787	3.00	0.00017063	random	128x128	4
258	0.000574	34.934022	0.914734	2.97	0.00017041	random	128x128	4
259	0.000572	34.909428	0.919054	3.07	0.00017019	random	128x128	4
260	0.000541	34.861909	0.919364	2.99	0.00016998	random	128x128	4
261	0.000576	34.495239	0.920046	2.98	0.00016976	random	128x128	4
262	0.000627	34.955295	0.920931	2.95	0.00016954	random	128x128	4
263	0.000563	34.956984	0.916217	3.01	0.00016932	random	128x128	4
264	0.000529	34.991841	0.918752	2.98	0.00016910	random	128x128	4
265	0.000542	34.854711	0.918721	2.99	0.00016888	random	128x128	4
266	0.000581	34.680448	0.918071	2.99	0.00016866	random	128x128	4
267	0.000546	34.670563	0.919668	2.99	0.00016843	random	128x128	4
268	0.000549	34.709758	0.918662	3.03	0.00016821	random	128x128	4
269	0.000548	35.118580	0.919291	2.94	0.00016799	random	128x128	4
270	0.000551	35.056542	0.919224	2.93	0.00016776	random	128x128	4
271	0.000561	34.822959	0.920220	2.96	0.00016754	random	128x128	4
272	0.000559	35.190348	0.919691	2.97	0.00016731	random	128x128	4
273	0.000519	35.040515	0.920292	2.94	0.00016709	random	128x128	4
274	0.000530	34.710353	0.919707	3.00	0.00016686	random	128x128	4
275	0.000524	35.145671	0.920296	2.95	0.00016664	random	128x128	4
276	0.000505	35.266018	0.923175	3.06	0.00016641	random	128x128	4
277	0.000550	34.384270	0.918768	3.01	0.00016618	random	128x128	4
278	0.000559	35.039343	0.920561	3.05	0.00016595	random	128x128	4
279	0.000526	35.280718	0.922177	2.98	0.00016572	random	128x128	4
280	0.000544	35.077077	0.921563	3.01	0.00016549	random	128x128	4
281	0.000514	35.173633	0.920894	3.22	0.00016526	random	128x128	4
282	0.000529	35.190807	0.921819	3.06	0.00016503	random	128x128	4
283	0.000521	35.244893	0.922905	3.04	0.00016480	random	128x128	4
284	0.000526	35.364857	0.922907	3.02	0.00016456	random	128x128	4
285	0.000533	35.217529	0.921869	2.96	0.00016433	random	128x128	4
286	0.000527	35.050757	0.922059	2.96	0.00016410	random	128x128	4
287	0.000526	35.395928	0.922998	3.03	0.00016386	random	128x128	4
