epoch	loss	psnr	ssim	time_s	lr	crop_mode	crop_size
336	0.027310	30.305098	0.892102	6.00	0.00004895	random	96x192,192x384,384x768
337	0.028061	29.716997	0.890353	6.01	0.00004842	random	96x192,192x384,384x768
338	0.027164	30.490336	0.891874	6.55	0.00004789	random	96x192,192x384,384x768
339	0.026770	29.567481	0.890966	5.12	0.00004735	random	96x192,192x384,384x768
340	0.026737	29.918362	0.890300	6.23	0.00004683	random	96x192,192x384,384x768
341	0.027828	28.281695	0.886139	6.06	0.00004630	random	96x192,192x384,384x768
342	0.027816	31.157386	0.894533	5.57	0.00004578	random	96x192,192x384,384x768
343	0.027401	30.227381	0.892620	5.50	0.00004525	random	96x192,192x384,384x768
344	0.026358	28.118878	0.886062	5.63	0.00004473	random	96x192,192x384,384x768
345	0.026724	29.498263	0.886998	5.67	0.00004422	random	96x192,192x384,384x768
346	0.027603	29.077731	0.890949	5.69	0.00004370	random	96x192,192x384,384x768
347	0.028035	30.156620	0.892351	5.53	0.00004319	random	96x192,192x384,384x768
348	0.027269	29.536180	0.891792	5.66	0.00004268	random	96x192,192x384,384x768
349	0.027938	29.955947	0.893903	5.39	0.00004217	random	96x192,192x384,384x768
350	0.027003	30.043439	0.890829	6.40	0.00004166	random	96x192,192x384,384x768
351	0.027408	30.330984	0.890820	5.30	0.00004116	random	96x192,192x384,384x768
352	0.026975	30.710334	0.893245	5.97	0.00004066	random	96x192,192x384,384x768
353	0.026109	30.078673	0.891818	6.34	0.00004016	random	96x192,192x384,384x768
354	0.027187	30.635985	0.893509	6.48	0.00003966	random	96x192,192x384,384x768
355	0.027522	29.529972	0.889258	4.96	0.00003916	random	96x192,192x384,384x768
356	0.027316	30.357090	0.892414	5.83	0.00003867	random	96x192,192x384,384x768
357	0.026576	29.715995	0.893504	5.47	0.00003818	random	96x192,192x384,384x768
358	0.026614	29.400594	0.890075	6.39	0.00003770	random	96x192,192x384,384x768
359	0.026233	29.681347	0.892043	5.58	0.00003721	random	96x192,192x384,384x768
360	0.025894	28.999011	0.889561	6.92	0.00003673	random	96x192,192x384,384x768
361	0.026985	29.858840	0.893058	6.43	0.00003625	random	96x192,192x384,384x768
362	0.027026	30.133439	0.891774	6.25	0.00003577	random	96x192,192x384,384x768
363	0.027268	29.865741	0.891188	4.84	0.00003530	random	96x192,192x384,384x768
364	0.026230	30.383018	0.893076	5.87	0.00003483	random	96x192,192x384,384x768
365	0.027216	30.199561	0.893268	5.49	0.00003436	random	96x192,192x384,384x768
366	0.027182	30.402074	0.892970	5.28	0.00003389	random	96x192,192x384,384x768
367	0.026747	29.384510	0.890942	5.50	0.00003343	random	96x192,192x384,384x768
368	0.026951	29.147097	0.893102	5.50	0.00003297	random	96x192,192x384,384x768
369	0.026196	29.789751	0.891710	6.23	0.00003251	random	96x192,192x384,384x768
370	0.027446	30.060571	0.890198	6.18	0.00003205	random	96x192,192x384,384x768
371	0.026851	29.039789	0.890983	6.04	0.00003160	random	96x192,192x384,384x768
372	0.026520	30.762650	0.892308	6.56	0.00003115	random	96x192,192x384,384x768
373	0.026827	30.626131	0.893723	5.97	0.00003070	random	96x192,192x384,384x768
374	0.026946	30.679538	0.893950	6.21	0.00003025	random	96x192,192x384,384x768
375	0.026689	29.071445	0.890259	6.42	0.00002981	random	96x192,192x384,384x768
376	0.025817	29.555769	0.893337	6.51	0.00002937	random	96x192,192x384,384x768
377	0.027686	30.187883	0.894535	5.95	0.00002894	random	96x192,192x384,384x768
378	0.027111	29.967137	0.893231	6.06	0.00002850	random	96x192,192x384,384x768
379	0.027082	29.424780	0.891555	5.51	0.00002807	random	96x192,192x384,384x768
380	0.027186	29.824785	0.892859	5.55	0.00002764	random	96x192,192x384,384x768
381	0.026835	30.550348	0.893674	6.21	0.00002722	random	96x192,192x384,384x768
382	0.027523	30.561246	0.893213	5.88	0.00002680	random	96x192,192x384,384x768
383	0.026235	29.149232	0.890422	6.52	0.00002638	random	96x192,192x384,384x768
384	0.027458	29.339794	0.891520	6.26	0.00002596	random	96x192,192x384,384x768
385	0.027062	29.148918	0.892034	6.24	0.00002555	random	96x192,192x384,384x768
386	0.026362	29.759978	0.893564	6.23	0.00002514	random	96x192,192x384,384x768
387	0.026152	29.322543	0.891894	5.71	0.00002473	random	96x192,192x384,384x768
388	0.025860	29.870084	0.892292	5.90	0.00002432	random	96x192,192x384,384x768
389	0.025768	30.128459	0.892012	6.71	0.00002392	random	96x192,192x384,384x768
390	0.027449	29.075201	0.889996	5.31	0.00002352	random	96x192,192x384,384x768
391	0.026764	30.339145	0.895107	5.40	0.00002313	random	96x192,192x384,384x768
392	0.026890	29.090829	0.891668	5.16	0.00002274	random	96x192,192x384,384x768
393	0.026164	30.167633	0.893655	5.85	0.00002235	random	96x192,192x384,384x768
394	0.027341	29.988908	0.891499	6.57	0.00002196	random	96x192,192x384,384x768
395	0.026194	30.011905	0.892167	6.76	0.00002158	random	96x192,192x384,384x768
396	0.026302	30.030117	0.893707	5.12	0.00002120	random	96x192,192x384,384x768
397	0.026282	29.057350	0.892828	5.85	0.00002082	random	96x192,192x384,384x768
398	0.026854	29.448128	0.891851	6.15	0.00002045	random	96x192,192x384,384x768
399	0.026012	29.820444	0.892346	5.10	0.00002008	random	96x192,192x384,384x768
400	0.026830	29.488141	0.892676	6.28	0.00001971	random	96x192,192x384,384x768
401	0.026746	29.315245	0.893886	5.44	0.00001935	random	96x192,192x384,384x768
402	0.026351	30.010036	0.894021	4.53	0.00001898	random	96x192,192x384,384x768
403	0.026638	30.671162	0.894983	6.09	0.00001863	random	96x192,192x384,384x768
404	0.026742	30.009227	0.894331	5.40	0.00001827	random	96x192,192x384,384x768
405	0.026440	29.360649	0.890869	5.45	0.00001792	random	96x192,192x384,384x768
406	0.025492	30.136478	0.893657	5.43	0.00001757	random	96x192,192x384,384x768
407	0.026108	29.658518	0.893322	5.14	0.00001723	random	96x192,192x384,384x768
408	0.026326	29.333755	0.892398	6.59	0.00001689	random	96x192,192x384,384x768
409	0.026698	29.620663	0.892988	5.36	0.00001655	random	96x192,192x384,384x768
410	0.025507	29.865963	0.892997	5.82	0.00001622	random	96x192,192x384,384x768
411	0.026750	29.591920	0.891659	4.74	0.00001588	random	96x192,192x384,384x768
412	0.026054	29.917410	0.892797	4.78	0.00001556	random	96x192,192x384,384x768
413	0.026595	30.146896	0.894199	6.38	0.00001523	random	96x192,192x384,384x768
414	0.026234	29.962334	0.895347	4.69	0.00001491	random	96x192,192x384,384x768
415	0.026179	28.830425	0.890973	5.78	0.00001459	random	96x192,192x384,384x768
416	0.025866	29.741350	0.891222	6.31	0.00001428	random	96x192,192x384,384x768
417	0.025897	29.704812	0.894301	5.06	0.00001397	random	96x192,192x384,384x768
418	0.026371	30.084608	0.893280	4.90	0.00001366	random	96x192,192x384,384x768
419	0.025542	29.714454	0.892961	6.70	0.00001336	random	96x192,192x384,384x768
420	0.026121	29.488215	0.893876	5.87	0.00001306	random	96x192,192x384,384x768
421	0.025823	29.641335	0.893026	5.10	0.00001276	random	96x192,192x384,384x768
422	0.026101	29.942975	0.894430	5.59	0.00001246	random	96x192,192x384,384x768
423	0.026618	30.179022	0.893474	5.52	0.00001217	random	96x192,192x384,384x768
424	0.025867	30.156227	0.894365	5.30	0.00001189	random	96x192,192x384,384x768
425	0.025829	29.831005	0.894079	6.38	0.00001160	random	96x192,192x384,384x768
426	0.025916	29.163265	0.892248	6.18	0.00001132	random	96x192,192x384,384x768
427	0.026717	29.874546	0.893846	5.80	0.00001105	random	96x192,192x384,384x768
428	0.025525	30.030176	0.893717	5.08	0.00001078	random	96x192,192x384,384x768
429	0.026671	30.077549	0.893383	5.73	0.00001051	random	96x192,192x384,384x768
430	0.026214	29.705994	0.892489	6.12	0.00001024	random	96x192,192x384,384x768
431	0.026757	29.723557	0.893742	5.83	0.00000998	random	96x192,192x384,384x768
432	0.025825	30.234630	0.894292	5.38	0.00000972	random	96x192,192x384,384x768
433	0.026703	30.290299	0.893825	5.83	0.00000947	random	96x192,192x384,384x768
434	0.025796	29.939689	0.893714	6.73	0.00000922	random	96x192,192x384,384x768
435	0.026125	30.523403	0.894200	4.86	0.00000897	random	96x192,192x384,384x768
436	0.026120	30.132316	0.893832	6.20	0.00000872	random	96x192,192x384,384x768
437	0.026171	30.260065	0.894562	6.73	0.00000848	random	96x192,192x384,384x768
438	0.026152	30.051765	0.893456	5.28	0.00000825	random	96x192,192x384,384x768
439	0.025353	29.889668	0.894550	6.24	0.00000801	random	96x192,192x384,384x768
440	0.025923	29.709607	0.893919	5.59	0.00000779	random	96x192,192x384,384x768
441	0.026553	29.859151	0.894311	5.36	0.00000756	random	96x192,192x384,384x768
442	0.025418	29.565064	0.893300	5.47	0.00000734	random	96x192,192x384,384x768
443	0.025599	30.035868	0.893399	5.37	0.00000712	random	96x192,192x384,384x768
444	0.026295	30.450862	0.894607	6.13	0.00000691	random	96x192,192x384,384x768
445	0.025967	29.697514	0.893840	6.01	0.00000669	random	96x192,192x384,384x768
446	0.025648	29.735677	0.894275	6.08	0.00000649	random	96x192,192x384,384x768
447	0.026611	29.755088	0.893843	5.80	0.00000628	random	96x192,192x384,384x768
448	0.025440	29.811959	0.894304	6.06	0.00000609	random	96x192,192x384,384x768
449	0.026388	29.940800	0.894723	5.74	0.00000589	random	96x192,192x384,384x768
450	0.025873	30.046299	0.894744	8.63	0.00000570	random	96x192,192x384,384x768
451	0.026269	29.877595	0.894040	6.08	0.00000551	random	96x192,192x384,384x768
452	0.026269	29.961352	0.894232	6.00	0.00000532	random	96x192,192x384,384x768
453	0.026007	29.882682	0.893217	4.85	0.00000514	random	96x192,192x384,384x768
454	0.026318	29.980375	0.893433	5.60	0.00000497	random	96x192,192x384,384x768
455	0.026186	30.119983	0.894156	6.00	0.00000479	random	96x192,192x384,384x768
456	0.025589	29.492017	0.893765	5.20	0.00000462	random	96x192,192x384,384x768
457	0.025454	29.755566	0.894184	5.75	0.00000446	random	96x192,192x384,384x768
458	0.026434	29.701306	0.894039	5.66	0.00000430	random	96x192,192x384,384x768
459	0.026399	30.151835	0.894297	6.01	0.00000414	random	96x192,192x384,384x768
460	0.026055	29.967106	0.893963	6.35	0.00000398	random	96x192,192x384,384x768
461	0.025820	29.932735	0.894121	6.45	0.00000383	random	96x192,192x384,384x768
462	0.025558	30.013208	0.894293	5.40	0.00000369	random	96x192,192x384,384x768
463	0.026566	29.956643	0.894468	5.78	0.00000354	random	96x192,192x384,384x768
464	0.026294	29.504598	0.894154	6.09	0.00000341	random	96x192,192x384,384x768
465	0.025757	29.529823	0.894029	5.32	0.00000327	random	96x192,192x384,384x768
466	0.025785	30.150021	0.894736	5.39	0.00000314	random	96x192,192x384,384x768
467	0.026774	30.301986	0.894822	5.59	0.00000301	random	96x192,192x384,384x768
468	0.025587	29.976305	0.894033	5.85	0.00000289	random	96x192,192x384,384x768
469	0.025794	29.837607	0.894011	6.06	0.00000277	random	96x192,192x384,384x768
470	0.026307	30.002283	0.894081	6.53	0.00000265	random	96x192,192x384,384x768
471	0.025540	29.798172	0.894123	6.25	0.00000254	random	96x192,192x384,384x768
472	0.025602	29.835883	0.894162	6.11	0.00000243	random	96x192,192x384,384x768
473	0.024983	29.803714	0.894138	5.74	0.00000233	random	96x192,192x384,384x768
474	0.025265	29.939867	0.894228	6.50	0.00000223	random	96x192,192x384,384x768
475	0.026174	29.835555	0.894250	6.11	0.00000213	random	96x192,192x384,384x768
476	0.025506	29.729661	0.893687	5.88	0.00000204	random	96x192,192x384,384x768
477	0.026146	29.696758	0.893768	5.39	0.00000195	random	96x192,192x384,384x768
478	0.026059	29.939575	0.894181	5.92	0.00000187	random	96x192,192x384,384x768
479	0.026269	29.765366	0.893929	5.49	0.00000179	random	96x192,192x384,384x768
480	0.025153	29.713497	0.893787	5.24	0.00000171	random	96x192,192x384,384x768
481	0.025523	29.690305	0.893588	5.59	0.00000164	random	96x192,192x384,384x768
482	0.025835	29.909029	0.893786	7.20	0.00000157	random	96x192,192x384,384x768
483	0.025692	29.724571	0.893789	5.77	0.00000150	random	96x192,192x384,384x768
484	0.025494	29.649115	0.893621	5.16	0.00000144	random	96x192,192x384,384x768
485	0.025402	29.420136	0.893141	5.95	0.00000139	random	96x192,192x384,384x768
486	0.026054	29.789862	0.893385	6.58	0.00000133	random	96x192,192x384,384x768
487	0.025679	29.714961	0.893682	6.03	0.00000128	random	96x192,192x384,384x768
488	0.025453	29.493517	0.893544	5.06	0.00000124	random	96x192,192x384,384x768
489	0.025989	29.704354	0.893519	5.48	0.00000120	random	96x192,192x384,384x768
490	0.025527	29.669384	0.893407	5.60	0.00000116	random	96x192,192x384,384x768
491	0.025682	29.683419	0.893229	6.43	0.00000113	random	96x192,192x384,384x768
492	0.026047	29.733454	0.893454	6.19	0.00000110	random	96x192,192x384,384x768
493	0.025378	29.800477	0.893641	5.24	0.00000107	random	96x192,192x384,384x768
494	0.025591	29.755408	0.893457	6.33	0.00000105	random	96x192,192x384,384x768
495	0.025781	29.708507	0.893682	5.42	0.00000103	random	96x192,192x384,384x768
496	0.025806	29.882842	0.893834	5.44	0.00000102	random	96x192,192x384,384x768
497	0.025442	29.852911	0.893764	5.54	0.00000101	random	96x192,192x384,384x768
498	0.025840	29.837022	0.893676	6.67	0.00000100	random	96x192,192x384,384x768
499	0.026346	29.639001	0.893658	5.64	0.00000100	random	96x192,192x384,384x768
